theta_deg,phi_deg,RCS_total_dBsm,RCS_VV_dBsm,RCS_HH_dBsm
1.00559,140.39,-16.5094,-18.7756,-20.4182
1.00559,141.393,-16.5095,-18.6521,-20.6053
1.00559,142.396,-16.5096,-18.5329,-20.7992
1.00559,143.398,-16.5097,-18.418,-21.0003
1.00559,144.401,-16.5098,-18.3072,-21.2088
1.00559,145.404,-16.5099,-18.2005,-21.4252
1.00559,146.407,-16.5099,-18.0976,-21.6499
1.00559,147.409,-16.51,-17.9986,-21.8833
1.00559,148.412,-16.5101,-17.9033,-22.1258
1.00559,149.415,-16.5102,-17.8117,-22.378
1.00559,150.418,-16.5103,-17.7237,-22.6405
1.00559,151.421,-16.5104,-17.6393,-22.914
1.00559,152.423,-16.5105,-17.5582,-23.199
1.00559,153.426,-16.5106,-17.4806,-23.4965
1.00559,154.429,-16.5107,-17.4063,-23.8073
1.00559,155.432,-16.5107,-17.3352,-24.1324
1.00559,156.435,-16.5108,-17.2674,-24.4729
1.00559,157.437,-16.5109,-17.2028,-24.8301
1.00559,158.44,-16.511,-17.1412,-25.2053
1.00559,159.443,-16.5111,-17.0828,-25.6003
1.00559,160.446,-16.5112,-17.0273,-26.0169
1.00559,161.448,-16.5113,-16.9749,-26.4572
1.00559,162.451,-16.5114,-16.9254,-26.9239
1.00559,163.454,-16.5115,-16.8789,-27.4199
1.00559,164.457,-16.5115,-16.8352,-27.9488
1.00559,165.46,-16.5116,-16.7945,-28.5147
1.00559,166.462,-16.5117,-16.7565,-29.123
1.00559,167.465,-16.5118,-16.7214,-29.78
1.00559,168.468,-16.5119,-16.6891,-30.4937
1.00559,169.471,-16.512,-16.6595,-31.2741
1.00559,170.474,-16.5121,-16.6327,-32.1346
1.00559,171.476,-16.5121,-16.6086,-33.0928
1.00559,172.479,-16.5122,-16.5873,-34.1729
1.00559,173.482,-16.5123,-16.5687,-35.4098
1.00559,174.485,-16.5124,-16.5527,-36.8555
1.00559,175.487,-16.5125,-16.5395,-38.5942
1.00559,176.49,-16.5126,-16.5289,-40.7736
1.00559,177.493,-16.5126,-16.521,-43.6936
1.00559,178.496,-16.5127,-16.5157,-48.1288
1.00559,179.499,-16.5128,-16.5131,-57.6705
1.00559,180.501,-16.5129,-16.5132,-57.6705
1.00559,181.504,-16.513,-16.516,-48.1291
1.00559,182.507,-16.513,-16.5214,-43.694
1.00559,183.51,-16.5131,-16.5294,-40.7741
1.00559,184.513,-16.5132,-16.5402,-38.5949
1.00559,185.515,-16.5133,-16.5536,-36.8564
1.00559,186.518,-16.5133,-16.5697,-35.4108
1.00559,187.521,-16.5134,-16.5885,-34.1741
1.00559,188.524,-16.5135,-16.61,-33.0941
1.00559,189.526,-16.5135,-16.6342,-32.1361
1.00559,190.529,-16.5136,-16.6612,-31.2758
1.00559,191.532,-16.5137,-16.6909,-30.4955
1.00559,192.535,-16.5138,-16.7234,-29.782
1.00559,193.538,-16.5138,-16.7586,-29.1251
1.00559,194.54,-16.5139,-16.7967,-28.517
1.00559,195.543,-16.5139,-16.8376,-27.9512
1.00559,196.546,-16.514,-16.8814,-27.4225
1.00559,197.549,-16.5141,-16.9281,-26.9266
1.00559,198.552,-16.5141,-16.9778,-26.4601
1.00559,199.554,-16.5142,-17.0303,-26.0199
1.00559,200.557,-16.5142,-17.0859,-25.6035
1.00559,201.56,-16.5143,-17.1445,-25.2086
1.00559,202.563,-16.5144,-17.2062,-24.8335
1.00559,203.565,-16.5144,-17.271,-24.4765
1.00559,204.568,-16.5145,-17.339,-24.1362
1.00559,205.571,-16.5145,-17.4102,-23.8112
1.00559,206.574,-16.5146,-17.4846,-23.5006
1.00559,207.577,-16.5146,-17.5624,-23.2032
1.00559,208.579,-16.5147,-17.6436,-22.9183
1.00559,209.582,-16.5147,-17.7282,-22.645
1.00559,210.585,-16.5148,-17.8163,-22.3826
1.00559,211.588,-16.5148,-17.908,-22.1305
1.00559,212.591,-16.5149,-18.0034,-21.8881
1.00559,213.593,-16.5149,-18.1026,-21.6549
1.00559,214.596,-16.515,-18.2055,-21.4303
1.00559,215.599,-16.515,-18.3124,-21.2141
1.00559,216.602,-16.515,-18.4234,-21.0056
1.00559,217.604,-16.5151,-18.5384,-20.8047
1.00559,218.607,-16.5151,-18.6577,-20.6109
1.00559,219.61,-16.5152,-18.7814,-20.424
1.00559,220.613,-16.5152,-18.9095,-20.2435
1.00559,221.616,-16.5152,-19.0422,-20.0694
1.00559,222.618,-16.5153,-19.1797,-19.9013
1.00559,223.621,-16.5153,-19.3222,-19.739
1.00559,224.624,-16.5153,-19.4697,-19.5823
1.00559,225.627,-16.5154,-19.6224,-19.431
1.00559,226.63,-16.5154,-19.7806,-19.2849
